CODE;G_WOULD;G_WOULD_PASSIVE;G_WOULD_PROGRESSIVE;G_WOULD_PERFECT;G_WOULD_PERFECT_PASSIVE;G_SHOULD;G_SHOULD_PASSIVE;G_SHALL;G_SHALL_PASSIVE;G_SHOULD_PROGRESSIVE;G_SHOULD_PERFECT;G_SHOULD_PERFECT_PASSIVE;G_MUST;G_MUST_PASSIVE;G_MUST_PROGRESSIVE;G_MUST_PERFECT;G_MST_PERFECT_PASSIVE;G_CAN;G_CAN_PASSIVE;G_COULD;G_COULD_PASSIVE;G_CAN_PROGRESSIVE;G_COULD_PROGRESSIVE;G_COULD_PERFECT_PASSIVE;G_MAY;G_MAY_PASSIVE;G_MIGHT;G_MIGHT_PASSIVE;G_MAY_PROGRESSIVE;G_MIGTH_PERFECT;G_MIGHT_PERFECT_PASSIVE;G_MAY_PERFECT_PASSIVE;G_ADJ_POSITIVE;G_ADJ_COMPARATIVE;G_ADJ_SUPERLATIVE;G_ADV_POSITIVE;G_ADV_COMPARATIVE;G_ADV_SUPERLATIVE;SY_QUESTION;SY_SPECIAL_QUESTION;SY_TAG_QUESTION;SY_EXCLAMATION;SY_IMPERATIVE;SY_SUBORD_SENT;SY_SUBORD_SENT_PUNCT;SY_COORD_SENT;SY_COORD_SENT_PUNCT;SY_SIMPLE_SENT;SY_DIRECT_SPEECH;SY_INVERSE_PATTERNS;SY_INVALID_ARTICLES;SY_SENT_START_ADV;SY_SENT_START_ADJ;SY_FALSE_ROOT_TOKEN;SY_DT_N_AUX;SY_PRN_AUX_PRT;SY_PRN_VB_ADP;SY_VB_PART_VB;SY_SCNJ_PRN_AUX;SY_PRN_AUX_ADV;SY_ADP_PRN_N;SY_ADP_N_PUN;SY_PRN_N_PUN;SY_V_ADP_PRN;SY_ADP_DET_ADJ;SY_ADJ_ADJ_N;L_TYPE_TOKEN_RATIO_LEMMAS;L_PROPER_NAME;L_PERSONAL_NAME;L_PUNCT;L_PUNCT_COM;L_PUNCT_SEMC;L_PUNCT_COL;L_PUNCT_DASH;L_CONT_A;L_FUNC_A;L_CONT_T;L_FUNC_T;L_SYL_G2;L_I_PRON;L_HE_PRON;L_SHE_PRON;L_IT_PRON;L_YOU_PRON;L_WE_PRON;L_THEY_PRON;L_ME_PRON;L_YOU_OBJ_PRON;L_HIM_PRON;L_HER_OBJECT_PRON;L_IT_OBJECT_PRON;L_US_PRON;L_THEM_PRON;L_MY_PRON;L_YOUR_PRON;L_HIS_PRON;L_HER_PRON;L_ITS_PRON;L_OUR_PRON;L_THEIR_PRON;L_YOURS_PRON;L_THEIRS_PRON;L_HERS_PRON;L_OURS_PRON;L_MYSELF_PRON;L_YOURSELF_PRON;L_HIMSELF_PRON;L_HERSELF_PRON;L_ITSELF_PRON;L_OURSELVES_PRON;L_YOURSELVES_PRON;L_THEMSELVES_PRON;L_POSSESSIVES;L_PLURAL_NOUNS;L_SINGULAR_NOUNS;L_NOUN_PHRASES;POS_VERB;POS_NOUN;POS_ADJ;POS_ADV;POS_DET;POS_INTJ;POS_CONJ;POS_PART;POS_NUM;POS_PREP;VT_PRESENT_ACTIVE;VT_PRESENT_PASSIVE;VT_PAST_ACTIVE;VT_PAST_PASSIVE;VT_FUTURE_ACTIVE;VT_FUTURE_PASSIVE;VT_MODALS_ACTIVE;VT_MODALS_PASSIVE;VT_PRESENT_SIMPLE;VT_PRESENT_SIMPLE_3DPERSN;VT_PRESENT_PROGRESSIVE;VT_PRESENT_PERFECT;VT_PRESENT_PERFECT_PROGR;VT_PRESENT_SIMPLE_PASSIVE;VT_PRESENT_PROGR_PASSIVE;VT_PRESENT_PERFECT_PASSIVE;VT_PAST_SIMPLE;VT_PAST_SIMPLE_BE;VT_PAST_PROGR;VT_PAST_PERFECT;VT_PAST_PERFECT_PROGR;VT_PAST_SIMPLE_PASSIVE;VT_PAST_POGR_PASSIVE;VT_PAST_PERFECT_PASSIVE;VT_FUTURE_SIMPLE;VT_FUTURE_PROGRESSIVE;VT_FUTURE_PERFECT;VT_FUTURE_PERFECT_PROGR;VT_FUTURE_SIMPLE_PASSIVE;VT_FUTURE_PROGR_PASSIVE;VT_FUTURE_PERFECT_PASSIVE
45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1388888888888889;0,05555555555555555;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5555555555555556;0,05555555555555555;0,0;0,0;0,8888888888888888;0,0;0,027777777777777776;0,0;0,0;0,0;0,3333333333333333;0,08333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,08333333333333333;0,0;0,0;0,0;0,08333333333333333;0,7777777777777778;0,0;0,0;0,08333333333333333;0,0;0,0;0,0;0,0;0,5555555555555556;0,3611111111111111;0,5277777777777778;0,3055555555555556;0,05555555555555555;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1111111111111111;0,2222222222222222;0,6666666666666666;0,1111111111111111;0,3333333333333333;0,16666666666666666;0,027777777777777776;0,1388888888888889;0,0;0,027777777777777776;0,0;0,0;0,1111111111111111;0,08333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,027777777777777776;0,05555555555555555;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8333333333333334;0,0;0,0;0,0;0,0;0,0;0,8333333333333334;0,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8333333333333334;0,08333333333333333;0,0;0,16666666666666666;0,0;0,0;0,0;0,0;0,5;0,3333333333333333;0,5;0,3333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,25;0,0;0,4166666666666667;0,25;0,3333333333333333;0,0;0,08333333333333333;0,08333333333333333;0,0;0,0;0,0;0,0;0,08333333333333333;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08333333333333333;0,0;0,0;0,08333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
47;0,0;0,0;0,0;0,0;0,0;0,028985507246376812;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10144927536231885;0,0;0,0;0,028985507246376812;0,0;0,0;0,0;0,0;0,0;0,21739130434782608;0,0;0,0;0,0;0,0;0,0;0,855072463768116;0,0;0,0;0,0;0,10144927536231885;0,08695652173913043;0,2898550724637681;0,043478260869565216;0,0;0,0;0,043478260869565216;0,0;0,043478260869565216;0,0;0,043478260869565216;0,0;0,0;0,0;0,0;0,6376811594202898;0,014492753623188406;0,014492753623188406;0,14492753623188406;0,028985507246376812;0,0;0,0;0,0;0,4057971014492754;0,43478260869565216;0,37681159420289856;0,3188405797101449;0,043478260869565216;0,014492753623188406;0,014492753623188406;0,0;0,028985507246376812;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,014492753623188406;0,13043478260869565;0,30434782608695654;0,18840579710144928;0,15942028985507245;0,17391304347826086;0,028985507246376812;0,08695652173913043;0,0;0,0;0,043478260869565216;0,0;0,11594202898550725;0,043478260869565216;0,0;0,014492753623188406;0,0;0,0;0,0;0,028985507246376812;0,0;0,014492753623188406;0,028985507246376812;0,0;0,0;0,0;0,0;0,0;0,0;0,014492753623188406;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,14285714285714285;0,0;0,0;0,07142857142857142;0,0;0,0;0,0;0,0;0,0;0,7857142857142857;0,0;0,0;0,0;0,0;0,0;0,7857142857142857;0,0;0,07142857142857142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7142857142857143;0,0;0,0;0,21428571428571427;0,07142857142857142;0,0;0,0;0,0;0,5;0,2857142857142857;0,42857142857142855;0,2857142857142857;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2857142857142857;0,7142857142857143;0,14285714285714285;0,2857142857142857;0,14285714285714285;0,07142857142857142;0,14285714285714285;0,0;0,0;0,0;0,0;0,0;0,07142857142857142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07142857142857142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,12962962962962962;0,0;0,0;0,018518518518518517;0,0;0,0;0,0;0,0;0,2037037037037037;0,7592592592592593;0,46296296296296297;0,0;0,0;0,07407407407407407;0,037037037037037035;0,7592592592592593;0,0;0,0;0,0;0,0;0,0;0,07407407407407407;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05555555555555555;0,0;0,0;0,05555555555555555;0,1111111111111111;0,5740740740740741;0,0;0,0;0,24074074074074073;0,0;0,0;0,0;0,0;0,5185185185185185;0,24074074074074073;0,42592592592592593;0,24074074074074073;0,0;0,037037037037037035;0,0;0,0;0,0;0,0;0,0;0,0;0,018518518518518517;0,018518518518518517;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,018518518518518517;0,16666666666666666;0,48148148148148145;0,18518518518518517;0,18518518518518517;0,12962962962962962;0,0;0,05555555555555555;0,0;0,018518518518518517;0,018518518518518517;0,018518518518518517;0,05555555555555555;0,037037037037037035;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,018518518518518517;0,018518518518518517;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06666666666666667;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,8;0,2;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6666666666666666;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,4;0,4;0,4;0,3333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,13333333333333333;0,06666666666666667;0,26666666666666666;0,26666666666666666;0,2;0,0;0,06666666666666667;0,0;0,0;0,13333333333333333;0,0;0,0;0,06666666666666667;0,0;0,13333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,13333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
50;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0625;0,0;0,0;0,0625;0,0;0,0;0,0;0,0;0,9375;0,0;0,0;0,0;0,0;0,9375;0,0625;0,9375;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1875;0,0;0,0;0,0;0,0;0,1875;0,0;0,0;0,0;0,0;0,9375;0,0;0,0;0,0625;0,0;0,0;0,0;0,0;0,5;0,4375;0,5;0,4375;0,125;0,0625;0,0;0,0;0,0;0,0625;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0625;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,125;0,0625;0,375;0,3125;0,1875;0,0625;0,0625;0,0;0,0;0,0625;0,0;0,0;0,0625;0,0625;0,0;0,0;0,0;0,125;0,0;0,0;0,0;0,0625;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,125;0,0;0,0;0,0;0,0;0,0;0,0
51;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,1111111111111111;0,0;0,0;0,0;0,0;0,0;0,0;0,4444444444444444;0,5555555555555556;0,4444444444444444;0,5555555555555556;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1111111111111111;0,1111111111111111;0,5555555555555556;0,2222222222222222;0,3333333333333333;0,0;0,0;0,2222222222222222;0,0;0,1111111111111111;0,0;0,0;0,1111111111111111;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
52;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,8076923076923077;0,11538461538461539;0,8076923076923077;0,11538461538461539;0,8846153846153846;0,0;0,0;0,0;0,0;0,0;0,8076923076923077;0,11538461538461539;0,0;0,0;0,0;0,11538461538461539;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7307692307692307;0,07692307692307693;0,0;0,11538461538461539;0,038461538461538464;0,0;0,0;0,0;0,2692307692307692;0,6153846153846154;0,2692307692307692;0,5384615384615384;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,038461538461538464;0,0;0,0;0,0;0,0;0,0;0,0;0,038461538461538464;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,038461538461538464;0,23076923076923078;0,2692307692307692;0,11538461538461539;0,0;0,07692307692307693;0,038461538461538464;0,0;0,15384615384615385;0,07692307692307693;0,0;0,11538461538461539;0,07692307692307693;0,07692307692307693;0,0;0,0;0,038461538461538464;0,0;0,0;0,0;0,038461538461538464;0,038461538461538464;0,0;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,038461538461538464;0,0;0,0;0,0;0,0;0,0;0,0
53;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,03225806451612903;0,0;0,0;0,0;0,0;0,8709677419354839;0,0;0,0;0,8709677419354839;0,12903225806451613;0,0;0,0;0,8709677419354839;0,0;0,03225806451612903;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8064516129032258;0,0967741935483871;0,0;0,12903225806451613;0,0967741935483871;0,0;0,0;0,0;0,3870967741935484;0,4838709677419355;0,3870967741935484;0,41935483870967744;0,0967741935483871;0,0;0,0;0,0;0,0;0,0;0,06451612903225806;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,03225806451612903;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06451612903225806;0,12903225806451613;0,5806451612903226;0,12903225806451613;0,2903225806451613;0,0;0,03225806451612903;0,0967741935483871;0,0;0,03225806451612903;0,0;0,06451612903225806;0,0967741935483871;0,0967741935483871;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06451612903225806;0,03225806451612903;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3333333333333333;1,0;0,0;0,3333333333333333;0,6666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
55;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,11764705882352941;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8823529411764706;0,11764705882352941;0,0;0,0;0,8823529411764706;0,0;0,058823529411764705;0,0;0,0;0,8823529411764706;0,0;0,0;0,0;0,0;0,0;0,17647058823529413;0,0;0,0;0,0;0,0;0,0;0,0;0,17647058823529413;0,8235294117647058;0,0;0,0;0,11764705882352941;0,11764705882352941;0,0;0,0;0,0;0,35294117647058826;0,5294117647058824;0,35294117647058826;0,47058823529411764;0,0;0,11764705882352941;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,058823529411764705;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,058823529411764705;0,11764705882352941;0,35294117647058826;0,23529411764705882;0,17647058823529413;0,11764705882352941;0,0;0,058823529411764705;0,0;0,058823529411764705;0,0;0,0;0,058823529411764705;0,0;0,0;0,058823529411764705;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,058823529411764705;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
56;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,5;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,125;0,25;0,375;0,25;0,375;0,125;0,0;0,0;0,0;0,125;0,0;0,0;0,125;0,0;0,0;0,0;0,0;0,0;0,0;0,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
57;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06;0,0;0,0;0,06;0,0;0,0;0,0;0,0;0,0;0,28;0,48;0,48;0,0;0,96;0,04;0,96;0,0;0,0;0,0;0,0;0,0;0,0;0,06;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06;0,74;0,0;0,0;0,04;0,0;0,0;0,0;0,0;0,42;0,54;0,4;0,36;0,02;0,0;0,0;0,0;0,0;0,02;0,0;0,0;0,0;0,04;0,0;0,0;0,06;0,0;0,02;0,0;0,04;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06;0,08;0,34;0,24;0,14;0,08;0,04;0,1;0,0;0,1;0,08;0,0;0,08;0,04;0,0;0,0;0,0;0,06;0,0;0,0;0,0;0,02;0,02;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06;0,0;0,0;0,0;0,0;0,0;0,0
58;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,875;0,0;0,0;0,0;0,0;0,875;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,375;0,875;0,0;0,0;0,125;0,0;0,0;0,0;0,0;0,625;0,25;0,625;0,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,25;0,25;0,125;0,25;0,25;0,0;0,125;0,0;0,0;0,125;0,0;0,125;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
59;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,3076923076923077;0,0;0,0;0,0;0,0;0,0;0,0;0,9230769230769231;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,23076923076923078;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7692307692307693;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,3076923076923077;0,6153846153846154;0,3076923076923077;0,5384615384615384;0,0;0,15384615384615385;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3076923076923077;0,3076923076923077;0,0;0,07692307692307693;0,07692307692307693;0,0;0,07692307692307693;0,0;0,07692307692307693;0,0;0,0;0,15384615384615385;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
